nan,3.82
nan,3.83
nan,3.84
nan,3.85
nan,3.86
nan,3.87
nan,3.88
nan,3.89
nan,3.9
nan,3.91
nan,3.92
nan,3.93
nan,3.94
nan,3.95
nan,3.96
nan,3.97
nan,3.98
nan,3.99
nan,4.0
nan,4.01
nan,4.02
nan,4.03
nan,4.04
nan,4.05
nan,4.06
nan,4.07
nan,4.08
nan,4.09
nan,4.1
nan,4.11
nan,4.12
nan,4.13
nan,4.14
nan,4.15
nan,4.16
nan,4.17
nan,4.18
nan,4.19
nan,4.2
nan,4.21
nan,4.22
nan,4.23
nan,4.24
nan,4.25
nan,4.26
nan,4.27
nan,4.28
nan,4.29
nan,4.3
nan,4.31
nan,4.32
nan,4.33
nan,4.34
nan,4.35
nan,4.36
nan,4.37
nan,4.38
nan,4.39
nan,4.4
nan,4.41
nan,4.42
nan,4.43
nan,4.44
352.3348970897104,4.45
346.434230848725,4.46
342.76928015357043,4.47
341.15727497894085,4.48
340.3883517660556,4.49
340.7495000517184,4.5
342.3742981071578,4.51
nan,4.52
351.6417157047442,4.53
356.74291049326973,4.54
359.17241235579814,4.55
359.73000287465106,4.56
359.2799498854777,4.57
356.6567516303198,4.58
353.76024183688713,4.59
352.9503261429934,4.6
354.4641021044157,4.61
356.8715397030952,4.62
357.3536713166736,4.63
357.7774695404307,4.64
358.9378714606738,4.65
360.8294575908476,4.66
361.9395447098111,4.67
361.9742222256343,4.68
362.894569798365,4.69
364.60734149838254,4.7
365.7768606074419,4.71
366.40153251209097,4.72
366.11883573573897,4.73
365.3691597115514,4.74
364.3672103387978,4.75
363.1135979312717,4.76
362.4435966138338,4.77
362.6676578338888,4.78
363.4976577761448,4.79
365.37022301842944,4.8
368.1497916706522,4.81
370.21627977989374,4.82
371.2981580769166,4.83
370.9796849601174,4.84
370.2441825539409,4.85
369.7019452649227,4.86
369.3109276801396,4.87
368.8031281771722,4.88
368.1593762699919,4.89
367.04726048154185,4.9
365.9373743380232,4.91
365.5226453092017,4.92
365.549347023796,4.93
365.6626138933032,4.94
365.8168107962971,4.95
366.0253732287163,4.96
365.6448030005527,4.97
364.98423523616856,4.98
364.8410780765716,4.99
365.9698795133655,5.0
367.5399678726625,5.01
368.7783495544891,5.02
368.6373410017529,5.03
367.79481770898747,5.04
367.2870025789553,5.05
366.629992827012,5.06
365.6224883972475,5.07
364.9186992437331,5.08
364.8085784739302,5.09
364.59431404747227,5.1
363.98826828900656,5.11
363.02937778566894,5.12
361.8211809528512,5.13
361.3175377555253,5.14
361.137700694458,5.15
361.7191576803663,5.16
362.6314744652762,5.17
363.68016353448536,5.18
364.2844646485375,5.19
364.55116533340777,5.2
364.6667490644788,5.21
364.7266522332449,5.22
364.3609341130391,5.23
364.0450052056187,5.24
364.3689853663535,5.25
364.8607913103242,5.26
365.6893369958119,5.27
365.26885435662587,5.28
363.99078012100017,5.29
361.9635732016857,5.3
360.6461805478523,5.31
361.3482663982311,5.32
363.0791047549296,5.33
364.621691254362,5.34
366.0371121363655,5.35
367.83631492659504,5.36
369.05070028188607,5.37
369.4798722825345,5.38
368.66388625308304,5.39
367.483402136637,5.4
366.3338990449685,5.41
365.3026104209504,5.42
364.67107461946375,5.43
365.0002337383295,5.44
365.4384192736477,5.45
365.4609837503592,5.46
365.2026770351831,5.47
364.1884036605612,5.48
364.0613403908733,5.49
365.0012562698372,5.5
366.16361492685377,5.51
366.6299970504781,5.52
366.0543439484191,5.53
364.5036508108928,5.54
363.04753971080777,5.55
362.10263670442953,5.56
362.4556406681026,5.57
363.58845921936137,5.58
364.288133161926,5.59
364.0817875302994,5.6
363.6376605523608,5.61
362.59601712458254,5.62
362.1352704150567,5.63
362.0108210176417,5.64
362.967542523196,5.65
364.5201380086687,5.66
366.1757168055242,5.67
366.7711345599672,5.68
366.4405980034109,5.69
365.3260537683996,5.7
363.7346386350872,5.71
361.54947860176327,5.72
359.66843407015426,5.73
358.9264231914089,5.74
358.34498638959786,5.75
358.0396144576915,5.76
357.75850342053906,5.77
358.2308688210548,5.78
359.8216432587196,5.79
361.7735886680527,5.8
363.8852245072392,5.81
364.6680216445138,5.82
364.6482880331779,5.83
364.5090299858202,5.84
364.53223028664695,5.85
363.8996538518298,5.86
363.85833136996655,5.87
363.65685855659626,5.88
362.4389199496037,5.89
361.3705036189623,5.9
360.0098313750155,5.91
358.38252339398474,5.92
356.7500768676131,5.93
356.0106080525594,5.94
356.50575159919896,5.95
358.36223532575644,5.96
359.57399950739494,5.97
360.5053125589182,5.98
360.5857663513651,5.99
360.2422316722225,6.0
361.0415821761911,6.01
361.11808656259336,6.02
361.5626638912957,6.03
361.8873731191536,6.04
361.8806053740937,6.05
361.6250343048958,6.06
361.83324836774057,6.07
363.1386311296717,6.08
364.5632539373779,6.09
365.27100626924016,6.1
364.8249889502529,6.11
363.3174376686264,6.12
361.585465563114,6.13
359.8504919358565,6.14
359.9971451170168,6.15
361.81142529086486,6.16
363.26646817305607,6.17
363.9781546426776,6.18
364.38487363014025,6.19
364.15501262803775,6.2
362.93135326116186,6.21
361.3834901892398,6.22
360.2151437678359,6.23
359.3271625009342,6.24
358.8485518888368,6.25
359.020172705168,6.26
359.3982080225719,6.27
359.6124184017964,6.28
359.1786038040249,6.29
358.9362808543006,6.3
359.31364998959293,6.31
359.73173358731754,6.32
359.6258381144162,6.33
359.0829353834457,6.34
358.5436928888981,6.35
357.9118838887303,6.36
356.9096369758793,6.37
355.4064967367841,6.38
354.00949441416094,6.39
352.84130005521723,6.4
352.25011600880777,6.41
351.4314845660999,6.42
350.3559016320206,6.43
349.4347204135169,6.44
348.9916217801375,6.45
348.86063042234207,6.46
349.1811921348784,6.47
349.6837902415163,6.48
349.9405970645371,6.49
349.50895969436965,6.5
348.7507536652025,6.51
nan,6.52
nan,6.53
nan,6.54
nan,6.55
nan,6.56
nan,6.57
nan,6.58
nan,6.59
nan,6.6
nan,6.61
nan,6.62
349.3098162367702,6.63
348.60998615434625,6.64
346.97832344533543,6.65
345.4123866420896,6.66
344.96293655459453,6.67
344.84945482013217,6.68
344.68107302013993,6.69
344.1998022324782,6.7
342.9432446642685,6.71
341.66842441033447,6.72
341.1287721071528,6.73
339.1724982719228,6.74
336.735448887759,6.75
337.2667173625431,6.76
337.2247333015648,6.77
334.89201607541133,6.78
334.1527637423596,6.79
334.1522642027387,6.8
336.046388722869,6.81
338.422375087591,6.82
nan,6.83
nan,6.84
nan,6.85
nan,6.86
nan,6.87
nan,6.88
nan,6.89
nan,6.9
nan,6.91
nan,6.92
nan,6.93
nan,6.94
nan,6.95
nan,6.96
nan,6.97
nan,6.98
nan,6.99
nan,7.0
nan,7.01
nan,7.02
nan,7.03
nan,7.04
nan,7.05
nan,7.06
nan,7.07
nan,7.08
nan,7.09
nan,7.1
nan,7.11
nan,7.12
nan,7.13
nan,7.14
nan,7.15
nan,7.16
nan,7.17
nan,7.18
nan,7.19
nan,7.2
nan,7.21
nan,7.22
nan,7.23
nan,7.24
nan,7.25
nan,7.26
nan,7.27
nan,7.28
nan,7.29
nan,7.3
nan,7.31
nan,7.32
nan,7.33
nan,7.34
nan,7.35
nan,7.36
nan,7.37
nan,7.38
nan,7.39
nan,7.4
nan,7.41
nan,7.42
nan,7.43
nan,7.44
nan,7.45
nan,7.46
nan,7.47
nan,7.48
nan,7.49
nan,7.5
nan,7.51
nan,7.52
nan,7.53
nan,7.54
nan,7.55
nan,7.56
nan,7.57
nan,7.58
nan,7.59
nan,7.6
nan,7.61
nan,7.62
nan,7.63
nan,7.64
nan,7.65
nan,7.66
nan,7.67
nan,7.68
nan,7.69
nan,7.7
nan,7.71
nan,7.72
nan,7.73
nan,7.74
nan,7.75
nan,7.76
nan,7.77
nan,7.78
nan,7.79
nan,7.8
nan,7.81
nan,7.82
nan,7.83
nan,7.84
nan,7.85
nan,7.86
nan,7.87
nan,7.88
nan,7.89
nan,7.9
nan,7.91
nan,7.92
nan,7.93
nan,7.94
nan,7.95
nan,7.96
nan,7.97
nan,7.98
nan,7.99
nan,8.0
nan,8.01
nan,8.02
nan,8.03
nan,8.04
nan,8.05
nan,8.06
nan,8.07
nan,8.08
nan,8.09
nan,8.1
nan,8.11
nan,8.12
nan,8.13
nan,8.14
nan,8.15
nan,8.16
nan,8.17
nan,8.18
nan,8.19
nan,8.2
nan,8.21
nan,8.22
nan,8.23
nan,8.24
nan,8.25
nan,8.26
nan,8.27
nan,8.28
nan,8.29
nan,8.3
nan,8.31
nan,8.32
nan,8.33
nan,8.34
nan,8.35
nan,8.36
nan,8.37
nan,8.38
nan,8.39
nan,8.4
nan,8.41
nan,8.42
nan,8.43
nan,8.44
nan,8.45
nan,8.46
nan,8.47
nan,8.48
nan,8.49
nan,8.5
nan,8.51
nan,8.52
nan,8.53
nan,8.54
nan,8.55
nan,8.56
nan,8.57
nan,8.58
nan,8.59
nan,8.6
nan,8.61
nan,8.62
nan,8.63
nan,8.64
nan,8.65
nan,8.66
nan,8.67
nan,8.68
nan,8.69
nan,8.7
nan,8.71
nan,8.72
nan,8.73
nan,8.74
nan,8.75
nan,8.76
nan,8.77
nan,8.78
nan,8.79
nan,8.8
nan,8.81
nan,8.82
nan,8.83
nan,8.84
nan,8.85
nan,8.86
nan,8.87
nan,8.88
nan,8.89
nan,8.9
nan,8.91
nan,8.92
nan,8.93
nan,8.94
nan,8.95
nan,8.96
395.3080295822696,8.97
395.6443368522977,8.98
396.6987529136279,8.99
398.8839237813654,9.0
400.8707368523084,9.01
404.2900927012861,9.02
407.4931443270119,9.03
408.9160362296808,9.04
408.79982796208543,9.05
409.1094015122751,9.06
408.751146909884,9.07
407.5782424187482,9.08
405.7797204619264,9.09
405.0712592174597,9.1
nan,9.11
nan,9.12
nan,9.13
nan,9.14
408.3602817741428,9.15
406.1643598433764,9.16
401.39236731897546,9.17
398.10561925856,9.18
396.3455742712251,9.19
nan,9.2
410.667794732959,9.21
412.2233391500298,9.22
413.0079809311394,9.23
413.5953789973848,9.24
413.2526662686161,9.25
412.9431088120067,9.26
413.0105674445212,9.27
412.0270267875678,9.28
411.7639886200329,9.29
411.168287085491,9.3
410.4163688454455,9.31
409.52173284334486,9.32
410.0057623052575,9.33
410.398874914656,9.34
411.529780090012,9.35
412.6232951175693,9.36
414.0173075047815,9.37
415.0866188931318,9.38
415.2805863499148,9.39
414.61063517938095,9.4
nan,9.41
411.8421872002775,9.42
410.5634039909566,9.43
409.5592140311161,9.44
408.886533875665,9.45
408.5493293772645,9.46
408.04210084228055,9.47
408.370011024079,9.48
408.17702773554026,9.49
408.0134429348516,9.5
407.2439787052757,9.51
406.4496499245433,9.52
406.25691494719234,9.53
406.8312254912365,9.54
408.3826327925084,9.55
409.94275281005577,9.56
410.8978297315459,9.57
410.94799795899166,9.58
411.3740676674095,9.59
411.9966622251054,9.6
412.6812832814297,9.61
412.3414956916339,9.62
411.26459488951934,9.63
410.5237989219185,9.64
410.41553078943474,9.65
410.33538760137753,9.66
409.56209798071023,9.67
408.394673377056,9.68
407.4241144507568,9.69
407.06652341397626,9.7
407.6120046490912,9.71
408.32638534375656,9.72
408.3654367728039,9.73
408.1747414734299,9.74
408.2569374608511,9.75
409.30720621440406,9.76
410.52544723288,9.77
410.7495667899137,9.78
409.5871805036854,9.79
408.4291206105662,9.8
407.4743719190342,9.81
407.0586241824901,9.82
nan,9.83
nan,9.84
nan,9.85
nan,9.86
nan,9.87
nan,9.88
nan,9.89
nan,9.9
nan,9.91
nan,9.92
nan,9.93
nan,9.94
nan,9.95
nan,9.96
nan,9.97
nan,9.98
nan,9.99
nan,10.0
nan,10.01
nan,10.02
nan,10.03
nan,10.04
nan,10.05
nan,10.06
nan,10.07
nan,10.08
nan,10.09
nan,10.1
nan,10.11
nan,10.12
nan,10.13
nan,10.14
nan,10.15
nan,10.16
nan,10.17
nan,10.18
nan,10.19
nan,10.2
nan,10.21
nan,10.22
nan,10.23
nan,10.24
nan,10.25
nan,10.26
nan,10.27
nan,10.28
nan,10.29
nan,10.3
nan,10.31
nan,10.32
nan,10.33
nan,10.34
nan,10.35
nan,10.36
nan,10.37
nan,10.38
nan,10.39
nan,10.4
nan,10.41
nan,10.42
nan,10.43
nan,10.44
nan,10.45
nan,10.46
nan,10.47
nan,10.48
nan,10.49
nan,10.5
nan,10.51
nan,10.52
nan,10.53
nan,10.54
nan,10.55
nan,10.56
nan,10.57
nan,10.58
nan,10.59
nan,10.6
nan,10.61
nan,10.62
nan,10.63
nan,10.64
nan,10.65
nan,10.66
nan,10.67
nan,10.68
nan,10.69
nan,10.7
nan,10.71
nan,10.72
nan,10.73
nan,10.74
nan,10.75
nan,10.76
nan,10.77
nan,10.78
nan,10.79
nan,10.8
nan,10.81
nan,10.82
nan,10.83
nan,10.84
nan,10.85
nan,10.86
nan,10.87
415.95540467124346,10.88
416.5718818685158,10.89
417.387201762038,10.9
417.380651251782,10.91
416.3591027284628,10.92
415.51597696031416,10.93
415.086074591909,10.94
414.858682002253,10.95
414.2712827827279,10.96
413.5981192473327,10.97
412.3891552731288,10.98
411.7804869995988,10.99
412.0072160520385,11.0
412.78795373989726,11.01
413.5905752900644,11.02
413.8503326020532,11.03
413.3335026954391,11.04
413.1829359037576,11.05
413.1434751253199,11.06
412.88239573982537,11.07
412.7028236258772,11.08
412.6359342902108,11.09
412.2701382912122,11.1
412.1183755494708,11.11
412.5089969908504,11.12
412.1561230393468,11.13
410.4194197939132,11.14
407.6742770866465,11.15
407.0649235461187,11.16
408.5340283860851,11.17
410.5257182892344,11.18
411.7792983351977,11.19
412.4653038232766,11.2
412.7481006146901,11.21
412.7002764641256,11.22
412.3267185233517,11.23
411.956078478077,11.24
411.3248694385859,11.25
410.7507939386029,11.26
410.0405611570626,11.27
408.9917131983359,11.28
408.3260432625332,11.29
407.7314758774481,11.3
407.46134842808806,11.31
408.6312993640379,11.32
410.2766688603015,11.33
412.68791351382526,11.34
414.4050662748739,11.35
415.0207939323252,11.36
414.5474622825697,11.37
413.1363872712484,11.38
411.1300186257225,11.39
409.9179979138568,11.4
409.4050218196105,11.41
409.3492743627416,11.42
408.7960659938378,11.43
408.564582165479,11.44
409.8485955947487,11.45
412.0037561839512,11.46
414.1436750487204,11.47
415.7344445161754,11.48
416.031582628784,11.49
415.6300531856955,11.5
414.55833651623664,11.51
413.4063182229096,11.52
411.9539860344062,11.53
409.7896247593775,11.54
408.6579960318203,11.55
409.21768925864615,11.56
410.9365605883641,11.57
412.3434373909864,11.58
413.688822516311,11.59
414.45863068964167,11.6
415.0457499486813,11.61
414.6666235206135,11.62
413.3752813130533,11.63
412.5819471397201,11.64
412.8429462582998,11.65
413.0804752957946,11.66
412.99690096659015,11.67
412.445920268157,11.68
411.6729319738715,11.69
411.5983210528497,11.7
412.4412500448501,11.71
413.4535696713233,11.72
413.9721786990628,11.73
414.6312374172884,11.74
415.3253928899732,11.75
415.6305505211095,11.76
414.94394088645953,11.77
413.2076186214411,11.78
411.0868815719345,11.79
409.7117412722515,11.8
409.4268790775064,11.81
409.98630737719816,11.82
411.5506293427574,11.83
413.0215653547401,11.84
415.0545894656008,11.85
416.12140629914745,11.86
416.5125671247206,11.87
415.9085351793424,11.88
413.90879307837054,11.89
412.40163051831126,11.9
411.6917887126445,11.91
411.3194505836353,11.92
410.6713676193185,11.93
410.5009788943031,11.94
410.0213567580959,11.95
410.31714291145977,11.96
410.48099468526846,11.97
411.0768352671277,11.98
410.4410947619464,11.99
409.7721977527473,12.0
408.6270193168423,12.01
409.556691520482,12.02
411.0133650068116,12.03
412.2997323351738,12.04
412.0529508849247,12.05
410.8865183690433,12.06
410.0775752653791,12.07
410.7500066661879,12.08
411.3800800556147,12.09
412.6666541634995,12.1
413.04571910241,12.11
412.6053579218602,12.12
412.3998315030712,12.13
412.9477466233777,12.14
413.5509085093771,12.15
414.4514380282903,12.16
414.8609953726077,12.17
414.5674707604222,12.18
413.6833247344737,12.19
412.9018139915983,12.2
411.94630607281135,12.21
411.7059071989741,12.22
412.1809596092399,12.23
411.9351781678801,12.24
411.2967639291481,12.25
411.04814798875793,12.26
412.3349107636809,12.27
413.46628381656495,12.28
415.15160300889335,12.29
416.29236613384734,12.3
417.0099033358285,12.31
416.8375335703798,12.32
416.444645250977,12.33
415.4417303762517,12.34
413.8699280037041,12.35
411.47565959194185,12.36
409.0099551456947,12.37
407.6202623141112,12.38
407.6983980274164,12.39
408.5744058268681,12.4
407.9235764232163,12.41
nan,12.42
nan,12.43
nan,12.44
nan,12.45
nan,12.46
nan,12.47
nan,12.48
nan,12.49
nan,12.5
nan,12.51
nan,12.52
nan,12.53
nan,12.54
nan,12.55
nan,12.56
nan,12.57
nan,12.58
nan,12.59
nan,12.6
nan,12.61
nan,12.62
nan,12.63
nan,12.64
nan,12.65
nan,12.66
nan,12.67
nan,12.68
nan,12.69
nan,12.7
nan,12.71
nan,12.72
nan,12.73
nan,12.74
nan,12.75
nan,12.76
nan,12.77
nan,12.78
nan,12.79
nan,12.8
nan,12.81
nan,12.82
nan,12.83
nan,12.84
nan,12.85
nan,12.86
nan,12.87
nan,12.88
nan,12.89
nan,12.9
nan,12.91
nan,12.92
nan,12.93
nan,12.94
nan,12.95
nan,12.96
nan,12.97
nan,12.98
nan,12.99
nan,13.0
nan,13.01
nan,13.02
nan,13.03
nan,13.04
nan,13.05
nan,13.06
nan,13.07
nan,13.08
nan,13.09
nan,13.1
nan,13.11
nan,13.12
nan,13.13
nan,13.14
nan,13.15
nan,13.16
nan,13.17
nan,13.18
nan,13.19
nan,13.2
nan,13.21
nan,13.22
nan,13.23
nan,13.24
nan,13.25
nan,13.26
nan,13.27
nan,13.28
nan,13.29
nan,13.3
nan,13.31
nan,13.32
nan,13.33
nan,13.34
nan,13.35
nan,13.36
nan,13.37
nan,13.38
nan,13.39
nan,13.4
nan,13.41
nan,13.42
nan,13.43
nan,13.44
nan,13.45
nan,13.46
nan,13.47
nan,13.48
nan,13.49
nan,13.5
nan,13.51
nan,13.52
nan,13.53
nan,13.54
nan,13.55
nan,13.56
nan,13.57
nan,13.58
nan,13.59
nan,13.6
nan,13.61
nan,13.62
nan,13.63
nan,13.64
nan,13.65
nan,13.66
nan,13.67
nan,13.68
nan,13.69
nan,13.7
nan,13.71
nan,13.72
nan,13.73
nan,13.74
nan,13.75
nan,13.76
nan,13.77
nan,13.78
nan,13.79
nan,13.8
nan,13.81
nan,13.82
nan,13.83
nan,13.84
nan,13.85
nan,13.86
nan,13.87
nan,13.88
nan,13.89
nan,13.9
nan,13.91
nan,13.92
nan,13.93
nan,13.94
nan,13.95
nan,13.96
nan,13.97
nan,13.98
nan,13.99
nan,14.0
nan,14.01
nan,14.02
nan,14.03
nan,14.04
nan,14.05
nan,14.06
nan,14.07
nan,14.08
nan,14.09
nan,14.1
nan,14.11
nan,14.12
nan,14.13
nan,14.14
nan,14.15
nan,14.16
nan,14.17
nan,14.18
nan,14.19
nan,14.2
nan,14.21
nan,14.22
nan,14.23
nan,14.24
nan,14.25
nan,14.26
nan,14.27
nan,14.28
nan,14.29
nan,14.3
nan,14.31
nan,14.32
nan,14.33
nan,14.34
nan,14.35
nan,14.36
nan,14.37
nan,14.38
nan,14.39
nan,14.4
nan,14.41
nan,14.42
nan,14.43
nan,14.44
nan,14.45
nan,14.46
nan,14.47
nan,14.48
nan,14.49
nan,14.5
nan,14.51
nan,14.52
nan,14.53
nan,14.54
nan,14.55
nan,14.56
nan,14.57
nan,14.58
nan,14.59
nan,14.6
nan,14.61
nan,14.62
nan,14.63
nan,14.64
nan,14.65
nan,14.66
nan,14.67
nan,14.68
nan,14.69
nan,14.7
nan,14.71
nan,14.72
nan,14.73
nan,14.74
nan,14.75
nan,14.76
nan,14.77
nan,14.78
nan,14.79
nan,14.8
nan,14.81
nan,14.82
nan,14.83
nan,14.84
nan,14.85
nan,14.86
nan,14.87
nan,14.88
nan,14.89
nan,14.9
nan,14.91
nan,14.92
nan,14.93
nan,14.94
nan,14.95
nan,14.96
nan,14.97
nan,14.98
nan,14.99
410.68274069882114,15.0
411.0578736494628,15.01
410.7513850857581,15.02
409.80908724568087,15.03
407.92475256323286,15.04
405.56715086032006,15.05
403.0499563802345,15.06
400.7419547002357,15.07
399.1275967681514,15.08
399.2444624341225,15.09
400.15420882657,15.1
401.2973581844317,15.11
402.441527763684,15.12
403.3317539668255,15.13
404.4271288686096,15.14
405.0468151394859,15.15
404.9306801490933,15.16
404.1830968606757,15.17
402.9428739492184,15.18
402.0880520176066,15.19
401.62926898132986,15.2
400.77630570167486,15.21
399.4866954521984,15.22
398.3967021997387,15.23
397.40961588796506,15.24
397.07743613197096,15.25
397.5711204508503,15.26
398.8654818110902,15.27
399.8329940658333,15.28
401.1975812832659,15.29
402.9023298487274,15.3
404.8316649345722,15.31
406.8713524045813,15.32
407.9373280875154,15.33
408.797559709272,15.34
409.2423641162343,15.35
409.5315997291118,15.36
409.6842629723684,15.37
409.62683985156735,15.38
409.1664020166161,15.39
408.287880599282,15.4
407.12287829817785,15.41
406.0195212410849,15.42
405.2115901055988,15.43
404.6582189349375,15.44
405.3893340326333,15.45
406.32553389849335,15.46
406.5776152422038,15.47
406.3196170972873,15.48
406.6606254243625,15.49
406.44943123511104,15.5
406.157578555042,15.51
406.6094960189814,15.52
408.0564261801583,15.53
409.63391258859485,15.54
411.72689773705633,15.55
413.0080610414483,15.56
412.9217146983672,15.57
411.3783648970093,15.58
409.4680803283841,15.59
407.8061261555188,15.6
406.2254672710342,15.61
404.1225006942548,15.62
402.2791145866683,15.63
400.1974681021893,15.64
399.2363296473456,15.65
399.1208584331257,15.66
399.36312649377567,15.67
399.8574515352868,15.68
399.4328643203074,15.69
399.50613844461685,15.7
400.5132025063884,15.71
402.741019068412,15.72
405.2712338987009,15.73
406.3569501613511,15.74
405.4154548081423,15.75
404.00498263522417,15.76
403.5758831540792,15.77
402.9206631175846,15.78
402.1004759276263,15.79
401.7862136814701,15.8
401.6176021460263,15.81
